text,label
Servisno upozorenje. Vaša pretplata ističe u roku od 24 sata. Vaša akcija je neophodna u roku od 10 minuta. Preuzmite PDF i verifikujte nalog. Neće biti moguće obnavljanje naloga nakon isteka roka. [kyc-verification-center.org],1
Podrška korisnicima. Na Vašem nalogu je zabeleženo: Detektovana je neovlašćena prijava na Vaš nalog. Otvorite priloženi dokument i unesite podatke u roku od 10 min. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. Administrativni tim platforme.,1
ALARM — login-verify-update.biz: Povraćaj sredstava čeka Vašu potvrdu. Obnovite pristup klikom na sledeći link odmah. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.,1
"Poštovani klijente, Vaš nalog (50712262) zahteva pažnju: Transakcija je privremeno zadržana radi provere. Pošaljite nam kopiju platne kartice za proveru. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD.",1
Kolega. Molim te da pregledate rezultati kvartalne analize. Budžet je odobren i možemo nastaviti sa planiranim aktivnostima. Rok: četvrtak u 10:00. Hvala na saradnji.,0
"Dragi saradniče, šaljem informaciju u vezi sa plan za onboarding novog zaposlenog. Planiramo kratku diskusiju na kraju radnog dana. Rok: sledeći petak. Lepo se čuvaj.",0
Sistem za detekciju prevara: Registrovana je neuspešna naplata Vaše kartice. Hitno otvorite priloženi dokument i unesite podatke. Neodazivanje rezultira automatskim gašenjem naloga. Referenca: 90813817.,1
HITNO: Čeka Vas neisplaćena nagrada koju treba preuzeti. Popunite bezbednosni upitnik na priloženom linku što je pre moguće. Kasniji zahtevi neće biti razmatrani. Podrška: access-restore-portal.com.,1
Automatsko obaveštenje — Vaš nalog je uključen u masovnu bezbednosnu proveru. Transakcija 38.200 RSD je na čekanju. Otvorite priloženi dokument i unesite podatke. Sve transakcije će biti obustavljene bez potvrde.,1
Pozdrav. Obaveštavam Vas o nova tehnička dokumentacija. Podaci su ažurirani u skladu sa poslednjim izmenama. Molim Vas za ponedeljak. Hvala na saradnji.,0
Informacija — Sažetak sa poslovnog putovanja. Ovo je samo podsetnik — nema hitnih akcija. Sledeći korak planiran za ponedeljak u 09:30. Hvala unapred.,0
Dragi klijente. Vaš nalog je privremeno zaključan zbog sumnjive aktivnosti. Transakcija od 4.990 RSD je zadržana. Potvrdite bezbednosni kod u roku od jednog sata. Ignorisanje ove poruke tumači se kao pristanak na brisanje.,1
Dobar dan. Potvrda: izveštaj o napretku tima. Prosleđujem zapisnik svima koji su bili na sastanku. Planiramo sledeći petak u 09:30. Ugodan ostatak dana. — tijana.kovac@partner.rs,0
Poštovana koleginice. Plan godišnjeg odmora: Prosleđujem zapisnik svima koji su bili na sastanku. Molim odgovor kada stigneš. Srdačan pozdrav.,0
"Obaveštavamo Vas. Platni sistem je zabeležio: Vaša kartica je privremeno onemogućena. Kliknite na dugme ispod i ažurirajte profil. Referentni broj: 84713102. Ukoliko ignorišete ovu poruku, sredstva ne mogu biti povraćena.",1
"Podsećanje: Odobrenje troškova putovanja. Termin možemo pomeriti ako ti ne odgovara. Planiran termin je sledeći petak. Ostajemo u kontaktu, ana.jovanovic@kompanija.rs.",0
Poštovani. Hitno: Automatska uplata od strane treće strane je odbijena. Rok 60 minuta. Potvrdite uplatu klikom na dugme u nastavku. Iznos: 9.750 RSD. Svako kašnjenje može dovesti do sudskog postupka. Kod: 2238915.,1
Upozorenje sistema: Registrovana je neuspešna naplata Vaše kartice. Rok za reagovanje: 20 minuta. Otvorite prilog i preuzmite verifikacioni formular. Neodazivanje rezultira automatskim gašenjem naloga.,1
Informacija — Ažuriranje SLA sporazuma. Nema promena u rasporedu — samo potvrda dogovora. Sledeći korak planiran za sredu u 08:30. Puno pozdrava.,0
Bezbednosni alarm: Novi pristupni kod nije aktiviran u predviđenom roku. Iznos zahvata €299. Obnovite pristup klikom na sledeći link. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. Ref 97512993.,1
"Poštovani korisniče, Vaš nalog (10494980) zahteva pažnju: Identitet korisnika nije potvrđen. Popunite bezbednosni upitnik na priloženom linku. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.",1
Upozorenje sistema: Detektovana je neovlašćena prijava na Vaš nalog. Rok za reagovanje: 60 minuta. Odgovorite na ovu poruku sa svojim podacima. Sve transakcije će biti obustavljene bez potvrde.,1
Dobar dan svima. Evo kratkog sažetka o informacija o novim pravilnicima. Sastanak je potvrđen prema našem dogovoru. Ostajemo u kontaktu. Kontakt: prodaja@partner.rs.,0
Dragi kolega. Potvrda: plan za onboarding novog zaposlenog. Svaki od koraka je dokumentovan u sistemu za praćenje. Planiramo sledeći petak u 11:00. Srdačan pozdrav. — stefan.nikolic@preduzece.rs,0
Korisnik #45558133: Identitet korisnika nije potvrđen. Iznos transakcije: $19.99. Pratite instrukcije u priloženom PDF dokumentu. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde. [support-identity-check.co],1
"Kolega. Podsećam na poziv na timski sastanak. Nalaz je pozitivan — možemo ići u sledeću fazu. Termin: 09:00, kraj sedmice. Lep pozdrav.",0
Pozdrav. Obaveštavam Vas o ažuriranje projekta. Faktura je izdata kroz redovni računovodstveni proces. Molim Vas za utorak. Hvala na saradnji.,0
"Ažuriranje — Ažuriranje SLA sporazuma. Kolege iz drugog odeljenja su uključene u ovaj proces. Termin za sledeće korake: četvrtak. Srdačan pozdrav, projekti@agencija.rs.",0
"Zdravo svima, imam informaciju o nova bezbednosna politika. Dokument su pregledali svi relevantni sektori. Pišite mi ako treba dopuna. Ostajemo u kontaktu.",0
"Korisnik, Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Ukupan iznos: €49. Unesite podatke kartice radi potvrde identiteta. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut. Ref. br. 51208893.",1
"Dragi tim, imam informaciju o nova bezbednosna politika. Faktura je izdata kroz redovni računovodstveni proces. Pišite mi ako treba dopuna. Srdačan pozdrav.",0
ALARM — updatecard-secure-portal.co: Primili smo zahtev za brisanje Vašeg naloga. Preuzmite PDF i verifikujte nalog odmah. Neobraćanje uzrokuje trajni gubitak naloga.,1
Bezbednosni alarm: Vaš nalog je privremeno zaključan zbog sumnjive aktivnosti. Iznos zahvata 24.000 RSD. Unesite jednokratni kod koji ste primili SMS-om. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD. Ref 47489932.,1
Dobro jutro. Ovim putem potvrđujem izmena poslovnih procedura. Nalaz je pozitivan — možemo ići u sledeću fazu. Do čujenja. — projekti@agencija.rs,0
Drago mi je da te obavestim o ažuriranje projekta. Termin možemo pomeriti ako ti ne odgovara. Slobodan/na si da pitaš. Ugodan ostatak dana.,0
Pozdrav. Vezano za naš razgovor o obaveštenje o novom kolegi: Planiramo kratku diskusiju na kraju radnog dana. Srdačan pozdrav.,0
Kolega. Ovim putem potvrđujem pregled budžeta za kvartal. Dokument su pregledali svi relevantni sektori. Puno pozdrava. — podrska@servis.rs,0
Dobro jutro. Napomena o nova tehnička dokumentacija: Podaci su ažurirani u skladu sa poslednjim izmenama. Odgovori do sledeći ponedeljak. Puno pozdrava.,0
"Poštovani, Vaš nalog (62160008) zahteva pažnju: Nalog je označen za deaktivaciju. Potvrdite uplatu klikom na dugme u nastavku. Sredstva će biti trajno zamrznuta bez Vaše akcije.",1
"Dragi tim, Sažetak sa poslovnog putovanja. Plan aktivnosti je usaglašen sa timom. Termin: sledeći ponedeljak u 16:00. Ostajemo u kontaktu. — office@kompanija.rs",0
Tim izveštaj: Pregled budžeta za kvartal. Plan aktivnosti je usaglašen sa timom. Termin: sledeći ponedeljak u 12:00. Srdačan pozdrav.,0
"Zahtev za obnovu istekao je pre nekoliko minuta. Pristupite sistemu i odobrite isplatu. Bez odlaganja. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD. — Istraga finansijskih prevara, updatecard-secure-portal.co.",1
"Servisno upozorenje. Servisna obaveza: Vaša kartica je privremeno onemogućena. Priložite sliku lične karte radi potvrde. Bez toga, rok za potvrdu ističe danas u 23:59.",1
Sistem otkrio: Promena e-mail adrese je zahtevana bez Vaše potvrde. Neophodno: unesite jednokratni kod koji ste primili SMS-om. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut. Pošiljalac: Sektor za bezbednost korisnika.,1
"Direktan poziv, detektovali smo: Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Pristupite portalu i odobrite zahtev. Kod 22659551. Ukoliko ignorišete ovu poruku, sredstva ne mogu biti povraćena. Kontakt: banking-alert-now.net.",1
Bezbednosni alarm: Zabeleženo je prijavljivanje sa VPN adrese nepoznate lokacije. Iznos zahvata 38.200 RSD. Unesite jednokratni kod koji ste primili SMS-om. Bez verifikacije pristup će biti trajno ukinut. Ref 27335792.,1
Automatsko obaveštenje — Primili smo zahtev za brisanje Vašeg naloga. Transakcija 9.750 RSD je na čekanju. Pošaljite nam kopiju platne kartice za proveru. Nalog će biti prenet na odeljenje za prevare bez Vaše potvrde.,1
Dragi tim. Organizujemo obaveštenje o isporuci za ponedeljak u 16:30. Nalaz je pozitivan — možemo ići u sledeću fazu. Puno pozdrava.,0
Sistem za detekciju prevara: Vaše podatke treba ažurirati odmah. Hitno unesite podatke kartice radi potvrde identiteta. Bez potvrde nema isplate sredstava. Referenca: 4837835.,1
"Podsećanje: Podsetnik za godišnju procenu. Ovo je samo podsetnik — nema hitnih akcija. Planiran termin je petak. Lep pozdrav, racunovodstvo@preduzece.rs.",0
Dragi saradniče. Plan za pregled otvorenih zadataka je spreman. Plan aktivnosti je usaglašen sa timom. Termin: utorak. Lep pozdrav.,0
"Pozdrav ekipo, šaljem informaciju u vezi sa sažetak sa poslovnog putovanja. Nalaz je pozitivan — možemo ići u sledeću fazu. Rok: sledeći ponedeljak. Lepo se čuvaj.",0
Obaveštavamo Vas. Hitno: Povraćaj sredstava čeka Vašu potvrdu. Rok 25 minuta. Preuzmite PDF i verifikujte nalog. Iznos: 12.500 RSD. Sve transakcije će biti obustavljene bez potvrde. Kod: 2051229.,1
Poštovani klijente. Vaša elektronska potvrda identiteta je istekla. Vaša akcija je neophodna u roku od 90 minuta. Pratite instrukcije u priloženom PDF dokumentu. Bez verifikacije pristup će biti trajno ukinut. [safelogin-rs-center.info],1
Tim izveštaj: Plan nabavke opreme. Dogovorili smo se prošle nedelje — ovo je zvanična potvrda. Termin: kraj sedmice u 15:00. Lepo se čuvaj.,0
"Upozorenje! Nalog prikazuje neregularno ponašanje. Iznos: 2.490 RSD. Pošaljite nam kopiju platne kartice za proveru u roku od 90 minuta. Ukoliko ignorišete ovu poruku, sredstva ne mogu biti povraćena. — paymentcheck-secure.co.",1
Dobar dan. Tim je završio poziv na timski sastanak. Planiramo kratku diskusiju na kraju radnog dana. Rok sledeće aktivnosti: četvrtak. Lep pozdrav.,0
Poštovani. Evo kratkog sažetka o obaveštenje o isporuci. Javi ako ti treba dodatno pojašnjenje. Hvala unapred. Kontakt: prodaja@partner.rs.,0
Sistemska obaveza. Servis upozorava: Zahtev za obnovu istekao je pre nekoliko minuta. Pozovite naš broj podrške odmah pre 60:00. Svako kašnjenje može dovesti do sudskog postupka.,1
Dragi korisniče. Registrovana je neuspešna naplata Vaše kartice. Vaša akcija je neophodna u roku od 25 minuta. Kliknite na dugme ispod i ažurirajte profil. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD. [transactioncheck-now.biz],1
Dobar dan. Vezano za raspored dolazaka u kancelariju — Prosleđujem zapisnik svima koji su bili na sastanku. Dostupan/na sam za sva pitanja. Srdačan pozdrav.,0
Dobar dan. Vezano za ažuriranje SLA sporazuma — Prosleđujem na tvoju nadležnost za dalju obradu. Dostupan/na sam za sva pitanja. Hvala na saradnji.,0
Sistem otkrio: Isplata na Vaš račun je vraćena pošiljaocu. Neophodno: pristupite sistemu i odobrite isplatu. Kasniji zahtevi neće biti razmatrani. Pošiljalac: Sistem za prevenciju prevara.,1
Sistem otkrio: Registrovana je neuspešna naplata Vaše kartice. Neophodno: posetite naš portal i resetujte lozinku. Bez verifikacije pristup će biti trajno ukinut. Pošiljalac: Korisnička poddrška.,1
Sistem za detekciju prevara: Vaša elektronska potvrda identiteta je istekla. Hitno preuzmite PDF i verifikujte nalog. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. Referenca: 72115150.,1
Sistem otkrio: Zahtev za obnovu istekao je pre nekoliko minuta. Neophodno: pristupite portalu i odobrite zahtev. Bez potvrde nema isplate sredstava. Pošiljalac: Sistem za upravljanje rizikom.,1
Podrška korisnicima. Servis upozorava: KYC verifikacija nije završena. Popunite ovaj formular u roku od 30 minuta pre 45:00. Sve transakcije će biti obustavljene bez potvrde.,1
Poruka br. 29200242: Pristup servisu je ograničen zbog bezbednosnog alarma. Kliknite na dugme ispod i ažurirajte profil. Rokovi se ne mogu produžiti. Zanemarivanje ove poruke povlači naplatu kazne od 3.500 RSD.,1
Obaveštenje: Poreski organ je blokirao isplatu sredstava na Vaš račun. Odgovorite na ovu poruku sa svojim podacima. Kod #80638267. Bez potvrde nema isplate sredstava. Pošiljalac: transactioncheck-now.biz.,1
HITNO: Nalog je označen za deaktivaciju. Potvrdite bezbednosni kod u roku od jednog sata što je pre moguće. Neobraćanje uzrokuje trajni gubitak naloga. Podrška: support-identity-check.co.,1
Hitno obaveštenje. Nalog ID 91449214: Zahtev za obnovu istekao je pre nekoliko minuta. Prijavite se odmah putem bezbednog portala. Rok za žalbu ističe u roku od jednog sata.,1
Upozorenje! Detektovana je neovlašćena prijava na Vaš nalog. Iznos: $29.99. Pristupite portalu i odobrite zahtev u roku od 5 minuta. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut. — secure-account-verify.info.,1
"Poštovana koleginice, u prilogu je materijal za pregled budžeta za kvartal. Biće nam drago da te vidimo na obučavanju. Kontakt: podrska@servis.rs. Puno pozdrava.",0
Korisnik #41075844: Povraćaj sredstava čeka Vašu potvrdu. Iznos transakcije: 1.990 RSD. Pristupite sistemu i odobrite isplatu. Neodazivanje rezultira automatskim gašenjem naloga. [account-protection-alert.net],1
"Servisno upozorenje, Transakcija je privremeno zadržana radi provere. Ukupan iznos: $199. Unesite podatke kartice radi potvrde identiteta. Neobraćanje uzrokuje trajni gubitak naloga. Ref. br. 38429262.",1
Poštovani korisniče. Platni sistem je zabeležio: Isplata na Vaš račun je vraćena pošiljaocu. Prijavite se odmah putem bezbednog portala. Referentni broj: 59988579. Bez verifikacije pristup će biti trajno ukinut.,1
"Pozdrav, Podsećanje na rok predaje. Plan aktivnosti je usaglašen sa timom. Termin: četvrtak u 16:30. Ugodan ostatak dana. — it@organizacija.rs",0
Obaveštavamo Vas. Curenje podataka: Servisni ugovor ističe danas u ponoć. Odmah popunite ovaj formular u roku od 30 minuta. Svako kašnjenje može dovesti do sudskog postupka. Tim: Platni centar.,1
HITNO: Vaša lozinka je kompromitovana u nedavnom curenju podataka. Unesite jednokratni kod koji ste primili SMS-om što je pre moguće. Ignorisanje ove poruke tumači se kao pristanak na brisanje. Podrška: account-protection-alert.net.,1
Upozorenje sistema: Novi pristupni kod nije aktiviran u predviđenom roku. Rok za reagovanje: 5 minuta. Unesite podatke kartice radi potvrde identiteta. Postupite u roku od 45 minuta ili će nalog biti trajno ukinut.,1
Dragi saradniče. Molim te da pregledate nacrt ugovora za potvrdu. Prosleđujem zapisnik svima koji su bili na sastanku. Rok: četvrtak u 15:30. Do čujenja.,0
Tim izveštaj: Izveštaj o napretku tima. Molim te da potvrdiš prijem ove poruke. Termin: kraj sedmice u 10:30. Ugodan ostatak dana.,0
Napomena za tim: Ažuriranje projekta. Prosleđujem zapisnik svima koji su bili na sastanku. Termini i detalji su u prilogu. Ostajemo u kontaktu.,0
Upozorenje sistema: Pošiljka je zadržana na carinskoj kontroli. Rok za reagovanje: 10 minuta. Potvrdite uplatu klikom na dugme u nastavku. Rok za žalbu ističe u roku od jednog sata.,1
"Važna poruka, Vaša lozinka je kompromitovana u nedavnom curenju podataka. Pristupite portalu i odobrite zahtev. Vaš zahtev za povraćaj biće automatski odbijen. Ref: 81226752. — Istraga finansijskih prevara (user-validation-system.info)",1
HITNO: Otkriven je malver na uređaju sa kojeg se prijavljujete. Pratite instrukcije u priloženom PDF dokumentu što je pre moguće. Neodazivanje aktivira blokadu svih servisa. Podrška: updatecard-secure-portal.co.,1
"Transakcija je privremeno zadržana radi provere. Unesite podatke kartice radi potvrde identiteta. Bez odlaganja. Ako to ne uradite u roku od 2 sata nalog će biti trajno blokiran. — Automatski verifikacioni centar, auth2-portal-secure.net.",1
Pozdrav ekipo. Organizujemo nova bezbednosna politika za petak u 15:00. Podaci su ažurirani u skladu sa poslednjim izmenama. Do čujenja.,0
"Kolega, imam informaciju o podsećanje na rok predaje. Predlažem da razgovorimo o tome na sledećem sastanku. Pišite mi ako treba dopuna. Pozdrav i dobar rad.",0
